datetime,user,passRaw,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-15_18-15,llaplace,1,sub-3000136_all_eeg_s1_r1_e1,3000136,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000136_all_eeg_s2_r1_e1,3000136,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000136_all_zoom_s1_r1_e1,3000136,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000136_all_zoom_s2_r1_e1,3000136,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000136_arrow-alert-v1-2_psychopy_s1_r1_e1,3000136,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000136_arrow-alert-v1-2_psychopy_s2_r1_e1,3000136,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_audacity_s1_r1_e1,3000137,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_audacity_s2_r1_e1,3000137,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_digi_s1_r1_e1,3000137,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_digi_s2_r1_e1,3000137,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_eeg_s1_r1_e1,3000137,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_eeg_s2_r1_e1,3000137,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_zoom_s1_r1_e1,3000137,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_all_zoom_s2_r1_e1,3000137,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_arrow-alert-v1-2_psychopy_s1_r1_e1,3000137,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000137_arrow-alert-v1-2_psychopy_s2_r1_e1,3000137,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_audacity_s1_r1_e1,3000139,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_audacity_s2_r1_e1,3000139,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_digi_s1_r1_e1,3000139,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_digi_s2_r1_e1,3000139,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_eeg_s1_r1_e1,3000139,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_eeg_s2_r1_e1,3000139,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_zoom_s1_r1_e1,3000139,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_all_zoom_s2_r1_e1,3000139,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_arrow-alert-v1-2_psychopy_s1_r1_e1,3000139,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000139_arrow-alert-v1-2_psychopy_s2_r1_e1,3000139,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_audacity_s1_r1_e1,3000140,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_audacity_s2_r1_e1,3000140,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_digi_s1_r1_e1,3000140,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_digi_s2_r1_e1,3000140,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_eeg_s1_r1_e1,3000140,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_eeg_s2_r1_e1,3000140,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_zoom_s1_r1_e1,3000140,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_all_zoom_s2_r1_e1,3000140,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_arrow-alert-v1-2_psychopy_s1_r1_e1,3000140,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000140_arrow-alert-v1-2_psychopy_s2_r1_e1,3000140,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_audacity_s1_r1_e1,3000141,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_audacity_s2_r1_e1,3000141,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_digi_s1_r1_e1,3000141,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_digi_s2_r1_e1,3000141,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_eeg_s1_r1_e1,3000141,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_eeg_s2_r1_e1,3000141,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_zoom_s1_r1_e1,3000141,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_all_zoom_s2_r1_e1,3000141,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_arrow-alert-v1-2_psychopy_s1_r1_e1,3000141,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000141_arrow-alert-v1-2_psychopy_s2_r1_e1,3000141,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_audacity_s1_r1_e1,3000142,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_audacity_s2_r1_e1,3000142,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_digi_s1_r1_e1,3000142,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_digi_s2_r1_e1,3000142,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_eeg_s1_r1_e1,3000142,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_eeg_s2_r1_e1,3000142,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_zoom_s1_r1_e1,3000142,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_all_zoom_s2_r1_e1,3000142,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_arrow-alert-v1-2_psychopy_s1_r1_e1,3000142,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000142_arrow-alert-v1-2_psychopy_s2_r1_e1,3000142,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_audacity_s1_r1_e1,3000143,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_audacity_s2_r1_e1,3000143,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_digi_s1_r1_e1,3000143,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_digi_s2_r1_e1,3000143,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_eeg_s1_r1_e1,3000143,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_eeg_s2_r1_e1,3000143,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_zoom_s1_r1_e1,3000143,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_all_zoom_s2_r1_e1,3000143,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_arrow-alert-v1-2_psychopy_s1_r1_e1,3000143,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000143_arrow-alert-v1-2_psychopy_s2_r1_e1,3000143,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_audacity_s1_r1_e1,3000144,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_audacity_s2_r1_e1,3000144,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_digi_s1_r1_e1,3000144,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_digi_s2_r1_e1,3000144,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_eeg_s1_r1_e1,3000144,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_eeg_s2_r1_e1,3000144,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_zoom_s1_r1_e1,3000144,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_all_zoom_s2_r1_e1,3000144,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_arrow-alert-v1-2_psychopy_s1_r1_e1,3000144,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000144_arrow-alert-v1-2_psychopy_s2_r1_e1,3000144,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_audacity_s1_r1_e1,3000145,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_audacity_s2_r1_e1,3000145,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_digi_s1_r1_e1,3000145,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_digi_s2_r1_e1,3000145,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_eeg_s1_r1_e1,3000145,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_eeg_s2_r1_e1,3000145,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_zoom_s1_r1_e1,3000145,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_all_zoom_s2_r1_e1,3000145,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_arrow-alert-v1-2_psychopy_s1_r1_e1,3000145,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000145_arrow-alert-v1-2_psychopy_s2_r1_e1,3000145,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_audacity_s1_r1_e1,3000146,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_audacity_s2_r1_e1,3000146,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_digi_s1_r1_e1,3000146,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_digi_s2_r1_e1,3000146,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_eeg_s1_r1_e1,3000146,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_eeg_s2_r1_e1,3000146,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_zoom_s1_r1_e1,3000146,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_all_zoom_s2_r1_e1,3000146,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_arrow-alert-v1-2_psychopy_s1_r1_e1,3000146,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000146_arrow-alert-v1-2_psychopy_s2_r1_e1,3000146,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_audacity_s1_r1_e1,3000147,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_audacity_s2_r1_e1,3000147,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_digi_s1_r1_e1,3000147,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_digi_s2_r1_e1,3000147,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_eeg_s1_r1_e1,3000147,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_eeg_s2_r1_e1,3000147,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_zoom_s1_r1_e1,3000147,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_all_zoom_s2_r1_e1,3000147,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_arrow-alert-v1-2_psychopy_s1_r1_e1,3000147,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000147_arrow-alert-v1-2_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_audacity_s1_r1_e1,3000148,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_audacity_s2_r1_e1,3000148,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_digi_s1_r1_e1,3000148,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_digi_s2_r1_e1,3000148,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_eeg_s1_r1_e1,3000148,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_eeg_s2_r1_e1,3000148,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_zoom_s1_r1_e1,3000148,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_all_zoom_s2_r1_e1,3000148,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_arrow-alert-v1-2_psychopy_s1_r1_e1,3000148,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000148_arrow-alert-v1-2_psychopy_s2_r1_e1,3000148,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000149_all_audacity_s1_r1_e1,3000149,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000149_all_digi_s1_r1_e1,3000149,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000149_all_eeg_s1_r1_e1,3000149,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000149_all_zoom_s1_r1_e1,3000149,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000149_arrow-alert-v1-2_psychopy_s1_r1_e1,3000149,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_audacity_s1_r1_e1,3000150,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_audacity_s2_r1_e1,3000150,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_digi_s1_r1_e1,3000150,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_digi_s2_r1_e1,3000150,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_eeg_s1_r1_e1,3000150,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_eeg_s2_r1_e1,3000150,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_zoom_s1_r1_e1,3000150,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_all_zoom_s2_r1_e1,3000150,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_arrow-alert-v1-2_psychopy_s1_r1_e1,3000150,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000150_arrow-alert-v1-2_psychopy_s2_r1_e1,3000150,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_audacity_s1_r1_e1,3000152,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_audacity_s2_r1_e1,3000152,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_digi_s1_r1_e1,3000152,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_digi_s2_r1_e1,3000152,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_eeg_s1_r1_e1,3000152,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_eeg_s2_r1_e1,3000152,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_zoom_s1_r1_e1,3000152,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_all_zoom_s2_r1_e1,3000152,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_arrow-alert-v1-2_psychopy_s1_r1_e1,3000152,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000152_arrow-alert-v1-2_psychopy_s2_r1_e1,3000152,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_audacity_s1_r1_e1,3000153,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_audacity_s2_r1_e1,3000153,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_digi_s1_r1_e1,3000153,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_digi_s2_r1_e1,3000153,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_eeg_s1_r1_e1,3000153,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_eeg_s2_r1_e1,3000153,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_zoom_s1_r1_e1,3000153,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_all_zoom_s2_r1_e1,3000153,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_arrow-alert-v1-2_psychopy_s1_r1_e1,3000153,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000153_arrow-alert-v1-2_psychopy_s2_r1_e1,3000153,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000154_all_audacity_s1_r1_e1,3000154,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000154_all_digi_s1_r1_e1,3000154,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000154_all_eeg_s1_r1_e1,3000154,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000154_all_zoom_s1_r1_e1,3000154,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000154_arrow-alert-v1-2_psychopy_s1_r1_e1,3000154,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_audacity_s1_r1_e1,3000155,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_audacity_s2_r1_e1,3000155,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_digi_s1_r1_e1,3000155,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_digi_s2_r1_e1,3000155,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_eeg_s1_r1_e1,3000155,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_eeg_s2_r1_e1,3000155,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_zoom_s1_r1_e1,3000155,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_all_zoom_s2_r1_e1,3000155,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_arrow-alert-v1-2_psychopy_s1_r1_e1,3000155,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000155_arrow-alert-v1-2_psychopy_s2_r1_e1,3000155,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_audacity_s1_r1_e1,3000156,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_audacity_s2_r1_e1,3000156,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_digi_s1_r1_e1,3000156,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_digi_s2_r1_e1,3000156,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_eeg_s1_r1_e1,3000156,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_eeg_s2_r1_e1,3000156,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_zoom_s1_r1_e1,3000156,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_all_zoom_s2_r1_e1,3000156,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_arrow-alert-v1-2_psychopy_s1_r1_e1,3000156,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000156_arrow-alert-v1-2_psychopy_s2_r1_e1,3000156,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_audacity_s1_r1_e1,3000157,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_audacity_s2_r1_e1,3000157,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_digi_s1_r1_e1,3000157,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_digi_s2_r1_e1,3000157,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_eeg_s1_r1_e1,3000157,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_eeg_s2_r1_e1,3000157,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_zoom_s1_r1_e1,3000157,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_all_zoom_s2_r1_e1,3000157,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_arrow-alert-v1-2_psychopy_s1_r1_e1,3000157,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000157_arrow-alert-v1-2_psychopy_s2_r1_e1,3000157,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_audacity_s1_r1_e1,3000158,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_audacity_s2_r1_e1,3000158,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_digi_s1_r1_e1,3000158,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_digi_s2_r1_e1,3000158,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_eeg_s1_r1_e1,3000158,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_eeg_s2_r1_e1,3000158,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_zoom_s1_r1_e1,3000158,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_all_zoom_s2_r1_e1,3000158,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_arrow-alert-v1-2_psychopy_s1_r1_e1,3000158,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000158_arrow-alert-v1-2_psychopy_s2_r1_e1,3000158,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_audacity_s1_r1_e1,3000160,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_audacity_s2_r1_e1,3000160,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_digi_s1_r1_e1,3000160,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_digi_s2_r1_e1,3000160,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_eeg_s1_r1_e1,3000160,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_eeg_s2_r1_e1,3000160,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_zoom_s1_r1_e1,3000160,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_all_zoom_s2_r1_e1,3000160,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_arrow-alert-v1-2_psychopy_s1_r1_e1,3000160,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000160_arrow-alert-v1-2_psychopy_s2_r1_e1,3000160,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000161_all_audacity_s1_r1_e1,3000161,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000161_all_digi_s1_r1_e1,3000161,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000161_all_eeg_s1_r1_e1,3000161,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000161_all_zoom_s1_r1_e1,3000161,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000161_arrow-alert-v1-2_psychopy_s1_r1_e1,3000161,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_audacity_s1_r1_e1,3000162,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_audacity_s2_r1_e1,3000162,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_digi_s1_r1_e1,3000162,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_digi_s2_r1_e1,3000162,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_eeg_s1_r1_e1,3000162,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_eeg_s2_r1_e1,3000162,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_zoom_s1_r1_e1,3000162,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_all_zoom_s2_r1_e1,3000162,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_arrow-alert-v1-2_psychopy_s1_r1_e1,3000162,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000162_arrow-alert-v1-2_psychopy_s2_r1_e1,3000162,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_audacity_s1_r1_e1,3000163,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_audacity_s2_r1_e1,3000163,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_digi_s1_r1_e1,3000163,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_digi_s2_r1_e1,3000163,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_eeg_s1_r1_e1,3000163,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_eeg_s2_r1_e1,3000163,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_zoom_s1_r1_e1,3000163,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_all_zoom_s2_r1_e1,3000163,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_arrow-alert-v1-2_psychopy_s1_r1_e1,3000163,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000163_arrow-alert-v1-2_psychopy_s2_r1_e1,3000163,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000164_all_audacity_s1_r1_e1,3000164,audacity,1,s1_r1,,
