datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-02-19_13-02,nwelch,sub-3000080_all_digi_s1_r1_e1,3000080,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000080/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000083_all_eeg_s1_r1_e1,3000083,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000083/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000084_arrow-alert-v1-1_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000084/s2_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000084/s2_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000095_all_digi_s1_r1_e1,3000095,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000095/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000097_all_eeg_s1_r1_e1,3000097,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000097/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000101_all_digi_s1_r1_e1,3000101,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000101_all_digi_s2_r1_e1,3000101,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000101_all_eeg_s1_r1_e1,3000101,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000101_all_eeg_s2_r1_e1,3000101,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000114_all_eeg_s1_r1_e1,3000114,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000114/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000119_all_eeg_s2_r1_e1,3000119,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000119/s2_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000121_all_audacity_s1_r1_e1,3000121,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000121/s1_r1/audacity/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000123_all_digi_s1_r1_e1,3000123,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000123/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000124_all_eeg_s1_r1_e1,3000124,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000124_arrow-alert-v1-1_psychopy_s1_r1_e1,3000124,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s1_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000124_arrow-alert-v1-2_psychopy_s1_r1_e1,3000124,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s1_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000126_all_digi_s1_r1_e1,3000126,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000126/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000129_all_digi_s1_r1_e1,3000129,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000129/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000131_all_digi_s1_r1_e1,3000131,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000131/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000132_all_audacity_s1_r1_e1,3000132,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000132/s1_r1/audacity/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000135_all_digi_s1_r1_e1,3000135,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000135/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000137_all_digi_s1_r1_e1,3000137,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000137/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000143_all_audacity_s1_r1_e1,3000143,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000143/s1_r1/audacity/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000148_all_digi_s1_r1_e1,3000148,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000148/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000155_all_digi_s1_r1_e1,3000155,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000155/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000155_all_eeg_s1_r1_e1,3000155,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000155/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000157_all_digi_s1_r1_e1,3000157,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000157/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000161_all_digi_s1_r1_e1,3000161,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000161/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000165_all_eeg_s1_r1_e1,3000165,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000165/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000177_all_digi_s1_r1_e1,3000177,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000177/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000181_all_eeg_s1_r1_e1,3000181,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000181/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000196_all_eeg_s1_r1_e1,3000196,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000196/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000208_all_digi_s1_r1_e1,3000208,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000208/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000211_all_digi_s1_r1_e1,3000211,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000211/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000215_all_digi_s1_r1_e1,3000215,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000216_all_digi_s1_r1_e1,3000216,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000216/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000220_all_digi_s1_r1_e1,3000220,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000220/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000221_all_eeg_s1_r1_e1,3000221,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000221/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000226_all_audacity_s1_r1_e1,3000226,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000226/s1_r1/audacity/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000232_all_eeg_s1_r1_e1,3000232,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000232/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000232_arrow-alert-v1-1_psychopy_s1_r1_e1,3000232,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000232/s1_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000232_arrow-alert-v1-2_psychopy_s1_r1_e1,3000232,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000232/s1_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000236_all_eeg_s1_r1_e1,3000236,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000236/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000240_all_eeg_s1_r1_e1,3000240,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000240/s1_r1/eeg/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000240_arrow-alert-v1-1_psychopy_s1_r1_e1,3000240,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000240/s1_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000240_arrow-alert-v1-2_psychopy_s1_r1_e1,3000240,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000240/s1_r1/psychopy/
2025-02-19_13-02,nwelch,sub-3000254_all_digi_s1_r1_e1,3000254,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000254/s1_r1/digi/, folder is not present)"
2025-02-19_13-02,nwelch,sub-3000255_all_digi_s1_r1_e1,3000255,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000255/s1_r1/digi/, folder is not present)"
