name,date,sub,session,dtype,fname,status,notes
Felix,2025-02-07,3000163,s1_r1,eeg,"sub-3000163_all_eeg_s1_r1_e1.vhdr, sub-3000163_all_eeg_s1_r1_e1.eeg, sub-3000163_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000164,s1_r1,eeg,"sub-3000164_all_eeg_s1_r1_e1.vhdr, sub-3000164_all_eeg_s1_r1_e1.eeg, sub-3000164_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000165,s1_r1,eeg,"sub-3000165_all_eeg_s1_r1_e1_flanker-1.vhdr, sub-3000165_all_eeg_s1_r1_e1_flanker-2-and-social-tasks.vhdr, sub-3000165_all_eeg_s1_r1_e1_flanker-1.eeg, sub-3000165_all_eeg_s1_r1_e1_flanker-2-and-social-tasks.eeg, sub-3000165_all_eeg_s1_r1_e1_flanker-1.vmrk, sub-3000165_all_eeg_s1_r1_e1_flanker-2-and-social-tasks.vmrk",PASSED,
Felix,2025-02-07,3000166,s1_r1,eeg,"sub-3000166_all_eeg_s1_r1_e1.vhdr, sub-3000166_all_eeg_s1_r1_e1.eeg, sub-3000166_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000167,s1_r1,eeg,"sub-3000167_all_eeg_s1_r1_e1.vhdr, sub-3000167_all_eeg_s1_r1_e1.eeg, sub-3000167_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000168,s1_r1,eeg,"sub-3000168_all_eeg_s1_r1_e1.vhdr, sub-3000168_all_eeg_s1_r1_e1.eeg, sub-3000168_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000169,s1_r1,eeg,"sub-3000169_all_eeg_s1_r1_e1.vhdr, sub-3000169_all_eeg_s1_r1_e1.eeg, sub-3000169_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000170,s1_r1,eeg,"sub-3000170_all_eeg_s1_r1_e1.vhdr, sub-3000170_all_eeg_s1_r1_e1.eeg, sub-3000170_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000171,s1_r1,eeg,"sub-3000171_all_eeg_s1_r1_e1.vhdr, sub-3000171_all_eeg_s1_r1_e1.eeg, sub-3000171_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000172,s1_r1,eeg,"sub-3000172_all_eeg_s1_r1_e1.vhdr, sub-3000172_all_eeg_s1_r1_e1.eeg, sub-3000172_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000173,s1_r1,eeg,"sub-3000173_all_eeg_s1_r1_e1.vhdr, sub-3000173_all_eeg_s1_r1_e1.eeg, sub-3000173_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000174,s1_r1,eeg,"sub-3000174_all_eeg_s1_r1_e1.vhdr, sub-3000174_all_eeg_s1_r1_e1.eeg, sub-3000174_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000175,s1_r1,eeg,"sub-3000175_all_eeg_s1_r1_e1.vhdr, sub-3000175_all_eeg_s1_r1_e1.eeg, sub-3000175_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000176,s1_r1,eeg,"sub-3000176_all_eeg_s1_r1_e1.vhdr, sub-3000176_all_eeg_s1_r1_e1.eeg, sub-3000176_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000177,s1_r1,eeg,"sub-3000177_all_eeg_s1_r1_e1.vhdr, sub-3000177_all_eeg_s1_r1_e1.eeg, sub-3000177_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000178,s1_r1,eeg,"sub-3000178_all_eeg_s1_r1_e1.vhdr, sub-3000178_all_eeg_s1_r1_e1.eeg, sub-3000178_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000179,s1_r1,eeg,"sub-3000179_all_eeg_s1_r1_e1.vhdr, sub-3000179_all_eeg_s1_r1_e1.eeg, sub-3000179_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000180,s1_r1,eeg,"sub-3000180_all_eeg_s1_r1_e1.vhdr, sub-3000180_all_eeg_s1_r1_e1.eeg, sub-3000180_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000181,s1_r1,eeg,"sub-3000181_all_eeg_s1_r1_e1_flanker1.vhdr, sub-3000181_all_eeg_s1_r1_e1_flanker2.vhdr, sub-3000181_all_eeg_s1_r1_e1_flanker1.eeg, sub-3000181_all_eeg_s1_r1_e1_flanker2.eeg, sub-3000181_all_eeg_s1_r1_e1_flanker1.vmrk, sub-3000181_all_eeg_s1_r1_e1_flanker2.vmrk",PASSED,
Felix,2025-02-07,3000182,s1_r1,eeg,"sub-3000182_all_eeg_s1_r1_e1.vhdr, sub-3000182_all_eeg_s1_r1_e1.eeg, sub-3000182_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000183,s1_r1,eeg,"sub-3000183_all_eeg_s1_r1_e1.vhdr, sub-3000183_all_eeg_s1_r1_e1.eeg, sub-3000183_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000185,s1_r1,eeg,"sub-3000185_all_eeg_s1_r1_e1.vhdr, sub-3000185_all_eeg_s1_r1_e1.eeg, sub-3000185_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000186,s1_r1,eeg,"sub-3000186_all_eeg_s1_r1_e1.vhdr, sub-3000186_all_eeg_s1_r1_e1.eeg, sub-3000186_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000188,s1_r1,eeg,"sub-3000188_all_eeg_s1_r1_e1.vhdr, sub-3000188_all_eeg_s1_r1_e1.eeg, sub-3000188_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000189,s1_r1,eeg,"sub-3000189_all_eeg_s1_r1_e1.vhdr, sub-3000189_all_eeg_s1_r1_e1.eeg, sub-3000189_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000191,s1_r1,eeg,"sub-3000191_all_eeg_s1_r1_e1.vhdr, sub-3000191_all_eeg_s1_r1_e1.eeg, sub-3000191_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000192,s1_r1,eeg,"sub-3000192_all_eeg_s1_r1_e1.vhdr, sub-3000192_all_eeg_s1_r1_e1.eeg, sub-3000192_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000193,s1_r1,eeg,"sub-3000193_all_eeg_s1_r1_e1.vhdr, sub-3000193_all_eeg_s1_r1_e1.eeg, sub-3000193_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000194,s1_r1,eeg,"sub-3000194_all_eeg_s1_r1_e1.vhdr, sub-3000194_all_eeg_s1_r1_e1.eeg, sub-3000194_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000196,s1_r1,eeg,"sub-3000196_all_eeg_s1_r1_e1_flanker-alone1to4.vhdr, sub-3000196_all_eeg_s1_r1_e1_flanker-alone5-and-social.vhdr, sub-3000196_all_eeg_s1_r1_e1_flanker-alone1to4.eeg, sub-3000196_all_eeg_s1_r1_e1_flanker-alone5-and-social.eeg, sub-3000196_all_eeg_s1_r1_e1_flanker-alone1to4.vmrk, sub-3000196_all_eeg_s1_r1_e1_flanker-alone5-and-social.vmrk",PASSED,
Felix,2025-02-07,3000197,s1_r1,eeg,"sub-3000197_all_eeg_s1_r1_e1.vhdr, sub-3000197_all_eeg_s1_r1_e1.eeg, sub-3000197_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000198,s1_r1,eeg,"sub-3000198_all_eeg_s1_r1_e1.vhdr, sub-3000198_all_eeg_s1_r1_e1.eeg, sub-3000198_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000199,s1_r1,eeg,"sub-3000199_all_eeg_s1_r1_e1.vhdr, sub-3000199_all_eeg_s1_r1_e1.eeg, sub-3000199_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000201,s1_r1,eeg,"sub-3000201_all_eeg_s1_r1_e1.vhdr, sub-3000201_all_eeg_s1_r1_e1.eeg, sub-3000201_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000204,s1_r1,eeg,"sub-3000204_all_eeg_s1_r1_e1.vhdr, sub-3000204_all_eeg_s1_r1_e1.eeg, sub-3000204_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000205,s1_r1,eeg,"sub-3000205_all_eeg_s1_r1_e1.vhdr, sub-3000205_all_eeg_s1_r1_e1.eeg, sub-3000205_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000208,s1_r1,eeg,"sub-3000208_all_eeg_s1_r1_e1.vhdr, sub-3000208_all_eeg_s1_r1_e1.eeg, sub-3000208_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000210,s1_r1,eeg,"sub-3000210_all_eeg_s1_r1_e1.vhdr, sub-3000210_all_eeg_s1_r1_e1.eeg, sub-3000210_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000211,s1_r1,eeg,"sub-3000211_all_eeg_s1_r1_e1.vhdr, sub-3000211_all_eeg_s1_r1_e1.eeg, sub-3000211_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000212,s1_r1,eeg,"sub-3000212_all_eeg_s1_r1_e1.vhdr, sub-3000212_all_eeg_s1_r1_e1.eeg, sub-3000212_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000213,s1_r1,eeg,"sub-3000213_all_eeg_s1_r1_e1.vhdr, sub-3000213_all_eeg_s1_r1_e1.eeg, sub-3000213_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000215,s1_r1,eeg,"sub-3000215_all_eeg_s1_r1_e1_before-social.vhdr, sub-3000215_all_eeg_s1_r1_e1_social-only.vhdr, sub-3000215_all_eeg_s1_r1_e1_before-social.eeg, sub-3000215_all_eeg_s1_r1_e1_social-only.eeg, sub-3000215_all_eeg_s1_r1_e1_before-social.vmrk, sub-3000215_all_eeg_s1_r1_e1_social-only.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Felix,2025-02-07,3000216,s1_r1,eeg,"sub-3000216_all_eeg_s1_r1_e1.vhdr, sub-3000216_all_eeg_s1_r1_e1.eeg, sub-3000216_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000217,s1_r1,eeg,"sub-3000217_all_eeg_s1_r1_e1.vhdr, sub-3000217_all_eeg_s1_r1_e1.eeg, sub-3000217_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000218,s1_r1,eeg,"sub-3000218_all_eeg_s1_r1_e1.vhdr, sub-3000218_all_eeg_s1_r1_e1.eeg, sub-3000218_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000220,s1_r1,eeg,"sub-3000220_all_eeg_s1_r1_e1.vhdr, sub-3000220_all_eeg_s1_r1_e1.eeg, sub-3000220_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000221,s1_r1,eeg,"sub-3000221_all_eeg_s1_r1_e1_before-speech.vhdr, sub-3000221_all_eeg_s1_r1_e1_speech.vhdr, sub-3000221_all_eeg_s1_r1_e1_before-speech.eeg, sub-3000221_all_eeg_s1_r1_e1_speech.eeg, sub-3000221_all_eeg_s1_r1_e1_before-speech.vmrk, sub-3000221_all_eeg_s1_r1_e1_speech.vmrk",PASSED,
Felix,2025-02-07,3000222,s1_r1,eeg,"sub-3000222_all_eeg_s1_r1_e1.vhdr, sub-3000222_all_eeg_s1_r1_e1.eeg, sub-3000222_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000225,s1_r1,eeg,"sub-3000225_all_eeg_s1_r1_e1.vhdr, sub-3000225_all_eeg_s1_r1_e1.eeg, sub-3000225_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000226,s1_r1,eeg,"sub-3000226_all_eeg_s1_r1_e1.vhdr, sub-3000226_all_eeg_s1_r1_e1.eeg, sub-3000226_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000227,s1_r1,eeg,"sub-3000227_all_eeg_s1_r1_e1.vhdr, sub-3000227_all_eeg_s1_r1_e1.eeg, sub-3000227_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000228,s1_r1,eeg,"sub-3000228_all_eeg_s1_r1_e1.vhdr, sub-3000228_all_eeg_s1_r1_e1.eeg, sub-3000228_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000229,s1_r1,eeg,"sub-3000229_all_eeg_s1_r1_e1.vhdr, sub-3000229_all_eeg_s1_r1_e1.eeg, sub-3000229_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000232,s1_r1,eeg,"sub-3000232_all_eeg_s1_r1_e1.vhdr, sub-3000232_all_eeg_s1_r1_e1.eeg, sub-3000232_all_eeg_s1_r1_e1.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Felix,2025-02-07,3000234,s1_r1,eeg,"sub-3000234_all_eeg_s1_r1_e1.vhdr, sub-3000234_all_eeg_s1_r1_e1.eeg, sub-3000234_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000235,s1_r1,eeg,"sub-3000235_all_eeg_s1_r1_e1.vhdr, sub-3000235_all_eeg_s1_r1_e1.eeg, sub-3000235_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000236,s1_r1,eeg,"sub-3000236_all_eeg_s1_r1_e1_flanker-alone-b7-and-social-tasks.vhdr, sub-3000236_all_eeg_s1_r1_e1_flanker-until-alone-b6.vhdr, sub-3000236_all_eeg_s1_r1_e1_flanker-alone-b7-and-social-tasks.eeg, sub-3000236_all_eeg_s1_r1_e1_flanker-until-alone-b6.eeg, sub-3000236_all_eeg_s1_r1_e1_flanker-alone-b7-and-social-tasks.vmrk, sub-3000236_all_eeg_s1_r1_e1_flanker-until-alone-b6.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Felix,2025-02-07,3000237,s1_r1,eeg,"sub-3000237_all_eeg_s1_r1_e1.vhdr, sub-3000237_all_eeg_s1_r1_e1.eeg, sub-3000237_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000239,s1_r1,eeg,"sub-3000239_all_eeg_s1_r1_e1.vhdr, sub-3000239_all_eeg_s1_r1_e1.eeg, sub-3000239_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000240,s1_r1,eeg,"sub-3000240_all_eeg_s1_r1_e1.vhdr, sub-3000240_all_eeg_s1_r1_e1.eeg, sub-3000240_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000241,s1_r1,eeg,"sub-3000241_all_eeg_s1_r1_e1.vhdr, sub-3000241_all_eeg_s1_r1_e1.eeg, sub-3000241_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000243,s1_r1,eeg,"sub-3000243_all_eeg_s1_r1_e1.vhdr, sub-3000243_all_eeg_s1_r1_e1.eeg, sub-3000243_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000244,s1_r1,eeg,"sub-3000244_all_eeg_s1_r1_e1.vhdr, sub-3000244_all_eeg_s1_r1_e1.eeg, sub-3000244_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000246,s1_r1,eeg,"sub-3000246_all_eeg_s1_r1_e1.vhdr, sub-3000246_all_eeg_s1_r1_e1.eeg, sub-3000246_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000247,s1_r1,eeg,"sub-3000247_all_eeg_s1_r1_e1.vhdr, sub-3000247_all_eeg_s1_r1_e1.eeg, sub-3000247_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000250,s1_r1,eeg,"sub-3000250_all_eeg_s1_r1_e1.vhdr, sub-3000250_all_eeg_s1_r1_e1.eeg, sub-3000250_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000252,s1_r1,eeg,"sub-3000252_all_eeg_s1_r1_e1.vhdr, sub-3000252_all_eeg_s1_r1_e1.eeg, sub-3000252_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000253,s1_r1,eeg,"sub-3000253_all_eeg_s1_r1_e1.vhdr, sub-3000253_all_eeg_s1_r1_e1.eeg, sub-3000253_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000254,s1_r1,eeg,"sub-3000254_all_eeg_s1_r1_e1.vhdr, sub-3000254_all_eeg_s1_r1_e1.eeg, sub-3000254_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000255,s1_r1,eeg,"sub-3000255_all_eeg_s1_r1_e1.vhdr, sub-3000255_all_eeg_s1_r1_e1.eeg, sub-3000255_all_eeg_s1_r1_e1.vmrk",PASSED,
